,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
10,11.0,Blake Wesley,20.0,SG,61,3,14.4,1.7,3.5,0.474,0.2,0.9,0.218,1.5,2.6,0.563,0.502,0.9,1.3,0.667,0.3,1.2,1.5,2.7,0.5,0.1,0.9,1.5,4.4,,14,6-5,185,"March 16, 2003",us US,1,Notre Dame,2024,SAS
11,12.0,Devonte' Graham,28.0,PG,23,0,13.6,1.7,4.7,0.352,1.1,3.6,0.301,0.6,1.1,0.52,0.468,0.6,0.7,0.813,0.2,1.3,1.6,2.1,0.4,0.1,0.7,0.6,5.0,,4,6-1,195,"February 22, 1995",us US,5,Kansas,2024,SAS
12,13.0,RaiQuan Gray,24.0,PF,3,0,13.0,3.3,5.7,0.588,1.0,2.3,0.429,2.3,3.3,0.7,0.676,0.0,0.0,,0.7,1.7,2.3,2.0,0.3,0.3,0.3,0.0,7.7,,41,6-8,260,"July 7, 1999",us US,1,Florida State,2024,SAS
13,14.0,David Duke Jr.,24.0,SG,4,0,12.8,2.5,4.5,0.556,0.8,1.5,0.5,1.8,3.0,0.583,0.639,0.8,0.8,1.0,0.5,2.0,2.5,1.3,0.5,0.0,0.8,1.0,6.5,,7,6-5,205,"October 13, 1999",us US,2,Providence,2024,SAS
14,15.0,Dominick Barlow,20.0,PF,33,1,12.7,1.7,3.4,0.496,0.1,0.3,0.333,1.6,3.2,0.51,0.509,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4,,26,6-9,221,"May 26, 2003",us US,1,,2024,SAS
15,16.0,Jamaree Bouyea,24.0,PG,3,0,12.7,1.7,2.3,0.714,0.3,0.3,1.0,1.3,2.0,0.667,0.786,0.0,0.0,,0.3,2.7,3.0,1.0,0.3,0.0,0.3,2.3,3.7,,15,6-2,180,"June 27, 1999",us US,1,San Francisco,2024,SAS
16,17.0,Sidy Cissoko,19.0,SF,12,0,11.8,1.3,2.8,0.485,0.1,1.0,0.083,1.3,1.8,0.714,0.5,1.0,1.3,0.8,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8,,25,6-8,200,"April 2, 2004",fr FR,R,,2024,SAS
17,18.0,Charles Bassey,23.0,C,19,0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,,28,6-10,235,"October 28, 2000",ng NG,2,Western Kentucky,2024,SAS
18,19.0,Sandro Mamukelashvili,24.0,C,46,5,9.8,1.6,3.4,0.471,0.4,1.4,0.297,1.2,2.0,0.593,0.532,0.5,0.7,0.735,1.0,2.2,3.2,1.1,0.2,0.3,0.4,0.8,4.1,,54,6-11,240,"May 23, 1999",us US,2,Seton Hall,2024,SAS
19,20.0,Mamadi Diakite,27.0,PF,3,0,5.3,1.3,1.7,0.8,0.0,0.0,,1.3,1.7,0.8,0.8,1.3,2.0,0.667,0.3,0.7,1.0,0.7,0.0,0.3,0.0,0.3,4.0,,29,6-9,228,"January 21, 1997",gn GN,3,Virginia,2024,SAS
0,1.0,Anfernee Simons,24.0,SG,46,46,34.4,7.8,18.2,0.43,3.4,8.8,0.385,4.4,9.4,0.472,0.523,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,,1,6-3,181,"June 8, 1999",us US,5,,2024,POR
1,2.0,Jerami Grant,29.0,PF,54,54,33.9,7.1,15.7,0.451,2.1,5.1,0.402,5.0,10.6,0.474,0.516,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21.0,,9,6-7,210,"March 12, 1994",us US,9,Syracuse,2024,POR
2,3.0,Shaedon Sharpe,20.0,SG,32,25,33.1,5.5,13.6,0.406,1.9,5.6,0.333,3.6,7.9,0.457,0.475,3.1,3.7,0.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9,,17,6-6,200,"May 30, 2003",ca CA,1,Kentucky,2024,POR
3,4.0,Deandre Ayton,25.0,C,55,55,32.4,7.8,13.6,0.57,0.0,0.2,0.1,7.7,13.4,0.576,0.571,1.2,1.4,0.823,3.2,7.9,11.1,1.6,1.0,0.8,1.8,2.0,16.7,,2,7-0,250,"July 23, 1998",bs BS,5,Arizona,2024,POR
4,5.0,Dalano Banton,24.0,PG,30,8,29.2,6.1,15.0,0.408,1.9,6.1,0.311,4.2,8.9,0.474,0.471,2.6,3.3,0.78,1.0,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7,,5,6-9,204,"November 7, 1999",ca CA,2,Nebraska,2024,POR
5,6.0,Malcolm Brogdon,31.0,PG,39,25,28.7,5.6,12.7,0.44,2.1,5.1,0.412,3.5,7.6,0.458,0.522,2.4,3.0,0.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,1.5,15.7,,11,6-4,229,"December 11, 1992",us US,7,Virginia,2024,POR
6,7.0,Scoot Henderson,19.0,PG,62,32,28.5,5.0,12.9,0.385,1.4,4.3,0.325,3.5,8.5,0.416,0.44,2.7,3.3,0.819,0.9,2.3,3.1,5.4,0.8,0.2,3.4,3.1,14.0,,0,6-3,202,"February 3, 2004",us US,R,,2024,POR
7,8.0,Toumani Camara,23.0,PF,70,49,24.8,2.8,6.3,0.45,0.8,2.5,0.337,2.0,3.8,0.523,0.516,1.1,1.4,0.758,2.0,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5,,33,6-8,220,"May 8, 2000",be BE,R,Dayton,2024,POR
8,9.0,Jabari Walker,21.0,SF,72,23,23.6,3.3,7.1,0.46,0.6,1.9,0.295,2.7,5.1,0.522,0.5,1.8,2.4,0.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,,34,6-9,215,"July 30, 2002",us US,1,Colorado,2024,POR
9,10.0,Matisse Thybulle,26.0,SF,65,19,22.9,1.9,4.9,0.397,1.2,3.6,0.346,0.7,1.3,0.535,0.524,0.3,0.4,0.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4,,4,6-5,201,"March 4, 1997",us US,4,Washington,2024,POR
10,11.0,Kris Murray,23.0,SF,62,29,21.7,2.3,5.9,0.396,0.8,3.0,0.268,1.5,3.0,0.525,0.463,0.6,0.9,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,,8,6-8,220,"August 19, 2000",us US,R,Iowa,2024,POR
11,12.0,Robert Williams,26.0,C,6,0,19.8,2.8,4.3,0.654,0.0,0.0,,2.8,4.3,0.654,0.654,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,,35,6-9,237,"October 17, 1997",us US,5,Texas A&M,2024,POR
12,13.0,Duop Reath,27.0,C,68,20,17.9,3.4,7.3,0.461,1.3,3.6,0.359,2.1,3.7,0.559,0.549,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,,26,6-11,245,"June 26, 1996",ss SS,R,"Lee College, LSU",2024,POR
13,14.0,Skylar Mays,26.0,PG,21,5,17.0,2.5,6.6,0.384,0.7,2.3,0.286,1.9,4.2,0.438,0.435,0.6,0.8,0.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,,5,6-4,205,"September 5, 1997",us US,3,LSU,2024,POR
14,15.0,Ashton Hagans,24.0,PG,19,1,16.6,1.5,3.7,0.408,0.4,1.3,0.32,1.1,2.4,0.457,0.465,0.7,0.9,0.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,,19,6-3,190,"July 8, 1999",us US,1,Kentucky,2024,POR
15,16.0,Rayan Rupert,19.0,SG,39,12,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,,72,6-6,205,"May 31, 2004",fr FR,R,,2024,POR
16,17.0,Justin Minaya,24.0,SF,34,1,11.2,0.6,2.2,0.297,0.4,1.4,0.245,0.3,0.7,0.4,0.378,0.1,0.3,0.556,0.9,0.8,1.6,0.6,0.3,0.3,0.3,1.0,1.8,,24,6-5,210,"March 26, 1999",us US,1,,2024,POR
17,18.0,Ibou Badji,21.0,C,22,1,10.3,0.6,1.0,0.636,0.0,0.0,,0.6,1.0,0.636,0.636,0.3,0.5,0.5,0.9,1.4,2.3,0.6,0.1,0.9,0.7,2.1,1.5,,41,7-1,240,"October 13, 2002",sn SN,R,,2024,POR
18,19.0,Taze Moore,25.0,SG,4,0,10.0,2.0,4.8,0.421,0.3,1.8,0.143,1.8,3.0,0.583,0.447,0.3,0.5,0.5,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,,76,6-5,195,"June 29, 1998",us US,R,"Cal State-Bakersfield, Houston",2024,POR
19,20.0,Jamaree Bouyea,24.0,PG,6,0,9.5,0.8,3.5,0.238,0.0,1.3,0.0,0.8,2.2,0.385,0.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7,,21,6-2,180,"June 27, 1999",us US,1,San Francisco,2024,POR
20,21.0,Moses Brown,24.0,C,22,5,9.1,1.5,3.0,0.508,0.0,0.0,,1.5,3.0,0.508,0.508,0.4,1.4,0.29,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,,10,7-2,245,"October 13, 1999",us US,4,UCLA,2024,POR
21,22.0,Ish Wainright,29.0,SF,7,0,6.6,0.9,2.6,0.333,0.9,2.3,0.375,0.0,0.3,0.0,0.5,0.3,0.3,1.0,0.0,1.3,1.3,0.0,0.3,0.1,0.1,0.6,2.9,,23,6-6,250,"September 12, 1994",us US,2,Baylor,2024,POR
